Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-03-05,Cash,Health,Medicine,Train ticket,1912.18,Expense,INR
2025-02-08,Netbanking,Investment,Mutual fund,Online course,2842.07,Income,INR
2025-06-12,Netbanking,Family,Pocket money,Lunch at cafe,3106.14,Expense,INR
2025-01-01,Netbanking,Food,Dinner,Train ticket,4135.73,Expense,INR
2025-01-20,Credit Card,Festivals,Diwali,Medical bill,1458.51,Expense,INR
2024-12-29,Credit Card,Beauty,grooming,Movie night,127.2,Expense,INR
2025-05-09,Cash,Food,Dinner,Paid bill,1862.07,Expense,INR
2025-06-23,Cash,Food,Dinner,Festival shopping,463.3,Expense,INR
2025-04-08,UPI,Festivals,Holi,Train ticket,4488.23,Expense,INR
2025-03-05,Credit Card,Health,Medicine,Bought groceries,2082.35,Income,INR
2025-01-29,Credit Card,Health,Medicine,UPI transfer,679.37,Expense,INR
2025-01-01,UPI,Transportation,Taxi,Online course,1533.46,Expense,INR
2025-02-02,Debit Card,Food,snacks,UPI transfer,2175.02,Expense,INR
2025-01-29,Debit Card,Culture,Movie,Online course,1309.56,Expense,INR
2025-03-16,Cash,subscription,Tata Sky,Paid bill,2952.2,Expense,INR
2025-02-20,Debit Card,Other,Donation,Train ticket,559.11,Expense,INR
2025-01-24,Cash,Household,Kirana,Online course,212.68,Expense,INR
2025-01-18,Netbanking,Self-development,Self-development,Subscription renewal,3449.07,Expense,INR
2025-04-09,Netbanking,Gift,Gift,UPI transfer,2823.87,Expense,INR
2025-04-13,Cash,Gift,Gift,Bought groceries,3889.82,Expense,INR
2025-06-02,Debit Card,subscription,Tata Sky,Subscription renewal,1817.07,Expense,INR
2025-02-21,Debit Card,Transportation,auto,Paid bill,929.86,Expense,INR
2025-01-21,UPI,Beauty,grooming,Medical bill,3319.79,Income,INR
2025-05-11,Netbanking,Education,Stationary,UPI transfer,859.45,Expense,INR
2025-03-19,Debit Card,Household,Kirana,UPI transfer,804.96,Expense,INR
2025-04-21,Debit Card,Apparel,Footwear,Train ticket,4981.57,Expense,INR
2025-03-13,Debit Card,Education,Stationary,Train ticket,2070.91,Expense,INR
2025-05-03,Netbanking,subscription,Netflix,UPI transfer,149.0,Expense,INR
2025-01-08,Cash,Social Life,Leisure,Movie night,4798.3,Expense,INR
2025-02-21,UPI,Food,Dinner,Train ticket,671.77,Income,INR
2025-03-12,Debit Card,Household,Kirana,Movie night,2818.14,Expense,INR
2025-03-22,Netbanking,Money transfer,Money transfer,Bought groceries,2679.45,Expense,INR
2025-03-11,Cash,Tourism,Trip,Medical bill,3428.03,Expense,INR
2025-03-07,Credit Card,Education,Stationary,Lunch at cafe,4494.06,Expense,INR
2025-03-12,Netbanking,Festivals,Holi,Movie night,1283.02,Expense,INR
2025-04-28,Credit Card,Transportation,Taxi,Movie night,730.48,Expense,INR
2025-04-23,Cash,Gift,Gift,Bought groceries,1325.21,Income,INR
2025-01-27,UPI,Apparel,Clothing,Medical bill,2256.22,Expense,INR
2025-05-06,Credit Card,Education,Stationary,Paid bill,4925.49,Expense,INR
2025-01-09,Debit Card,Apparel,Clothing,Festival shopping,2095.23,Expense,INR
2025-03-28,UPI,Household,Appliances,Train ticket,3846.02,Expense,INR
2025-04-08,Credit Card,subscription,Amazon Prime,Online course,599.0,Expense,INR
2025-03-25,Debit Card,Self-development,Self-development,Train ticket,776.05,Expense,INR
2025-06-09,UPI,Tourism,Trip,Lunch at cafe,1921.54,Expense,INR
2025-05-27,UPI,Rent,Rent,Paid bill,1911.85,Expense,INR
2025-04-09,Debit Card,Self-development,Self-development,Medical bill,3170.18,Expense,INR
2025-05-14,Netbanking,Transportation,Train,Movie night,3980.77,Expense,INR
2025-02-03,Debit Card,Apparel,Footwear,Subscription renewal,3547.06,Expense,INR
2025-04-07,Credit Card,Festivals,Holi,Online course,849.55,Expense,INR
2025-06-23,UPI,Food,Milk,Bought groceries,2229.44,Expense,INR
2025-04-07,Credit Card,subscription,Netflix,Medical bill,199.0,Expense,INR
2025-04-03,UPI,Festivals,Diwali,Medical bill,2297.36,Expense,INR
2025-05-23,Debit Card,subscription,Amazon Prime,Festival shopping,1499.0,Expense,INR
2025-04-01,Netbanking,Apparel,Clothing,Movie night,2288.02,Expense,INR
2025-01-27,Netbanking,Money transfer,Money transfer,Festival shopping,1489.37,Expense,INR
2025-02-10,Debit Card,Transportation,Train,Festival shopping,4395.29,Expense,INR
2025-01-15,Cash,Culture,Movie,Movie night,2953.3,Expense,INR
2025-03-05,Debit Card,Culture,Movie,Bought groceries,1263.68,Expense,INR
2025-01-20,Credit Card,Culture,Movie,UPI transfer,1591.97,Expense,INR
2025-01-27,Credit Card,Tourism,Trip,Online course,4523.61,Expense,INR
2025-01-11,Credit Card,Self-development,Self-development,Paid bill,4463.25,Expense,INR
2025-06-18,Debit Card,subscription,Netflix,Lunch at cafe,199.0,Expense,INR
2025-01-04,Netbanking,Health,Medicine,Lunch at cafe,2444.93,Expense,INR
2025-06-13,Netbanking,subscription,Tata Sky,Festival shopping,632.85,Expense,INR
2025-05-12,UPI,Beauty,grooming,Train ticket,1018.55,Expense,INR
2025-04-09,Credit Card,Household,Appliances,Lunch at cafe,3724.01,Expense,INR
2025-03-06,Credit Card,subscription,Netflix,Festival shopping,499.0,Expense,INR
2025-05-10,Debit Card,Food,Grocery,Medical bill,766.58,Expense,INR
2025-05-23,Cash,Festivals,Holi,Subscription renewal,4754.02,Expense,INR
2025-05-10,Netbanking,Health,Medicine,Movie night,4333.75,Expense,INR
2025-04-07,UPI,Apparel,Footwear,Lunch at cafe,3369.26,Expense,INR
2025-05-19,Netbanking,subscription,DishTV,Paid bill,3494.49,Expense,INR
2025-01-05,Credit Card,Transportation,auto,Movie night,4350.97,Expense,INR
2025-02-08,Credit Card,Household,Appliances,Subscription renewal,3068.38,Expense,INR
2025-01-24,Debit Card,Investment,Mutual fund,Subscription renewal,350.96,Expense,INR
2025-05-11,Cash,Food,Lunch,UPI transfer,3648.18,Expense,INR
2025-06-22,UPI,subscription,Netflix,Bought groceries,149.0,Income,INR
2025-01-11,Cash,Money transfer,Money transfer,Train ticket,4713.9,Expense,INR
2025-01-29,Cash,Education,Stationary,Paid bill,2537.4,Expense,INR
2025-06-02,Netbanking,Education,Stationary,Train ticket,1097.9,Expense,INR
2025-05-30,UPI,Other,Donation,Online course,1816.24,Expense,INR
2025-01-03,Credit Card,Public Provident Fund,Public Provident Fund,Festival shopping,1316.99,Expense,INR
2025-04-10,Credit Card,Transportation,auto,Lunch at cafe,567.7,Expense,INR
2025-03-01,Cash,Festivals,Diwali,Lunch at cafe,2097.69,Expense,INR
2025-06-12,Netbanking,Transportation,Taxi,Subscription renewal,4123.72,Expense,INR
2025-02-26,Netbanking,subscription,Edtech Course,Lunch at cafe,4214.89,Expense,INR
2025-02-13,Cash,Gift,Gift,Online course,507.53,Expense,INR
2025-01-27,Debit Card,subscription,Tata Sky,Festival shopping,2387.02,Expense,INR
2025-06-17,UPI,subscription,Netflix,Subscription renewal,649.0,Expense,INR
2025-03-26,Cash,Grooming,Saloon,UPI transfer,1701.71,Expense,INR
2025-04-05,Netbanking,subscription,Airtel,Online course,2520.23,Expense,INR
2025-03-05,Netbanking,subscription,DishTV,Online course,1896.47,Expense,INR
2025-05-09,UPI,subscription,Airtel,Festival shopping,1505.12,Expense,INR
2025-01-02,Netbanking,Transportation,auto,Subscription renewal,2943.12,Expense,INR
2025-02-17,Netbanking,Festivals,Holi,UPI transfer,3227.75,Expense,INR
2025-04-04,Netbanking,Culture,Movie,Festival shopping,1005.74,Expense,INR
2025-05-11,Cash,Transportation,Taxi,UPI transfer,4409.61,Expense,INR
2025-01-03,Debit Card,Transportation,Train,Medical bill,3796.3,Expense,INR
2025-06-10,Debit Card,Education,Stationary,Lunch at cafe,3955.46,Expense,INR
2025-04-05,Netbanking,Food,Lunch,Subscription renewal,3961.26,Expense,INR
2025-03-06,Netbanking,Gift,Gift,Medical bill,4292.79,Expense,INR
2025-05-20,Cash,subscription,Netflix,Medical bill,149.0,Expense,INR
2025-03-19,Credit Card,Food,Grocery,Medical bill,293.81,Income,INR
2025-02-12,Netbanking,Festivals,Holi,Festival shopping,2951.33,Expense,INR
2024-12-31,Cash,Rent,Rent,UPI transfer,4807.95,Expense,INR
2025-05-11,Netbanking,subscription,Airtel,Festival shopping,4021.79,Expense,INR
2025-03-11,UPI,Food,Dinner,Online course,2385.51,Expense,INR
2025-03-01,Debit Card,subscription,Spotify,Train ticket,149.0,Expense,INR
2025-02-01,Credit Card,Food,Milk,Online course,4603.96,Income,INR
2025-06-17,Cash,Transportation,Taxi,Bought groceries,2579.24,Expense,INR
2025-05-08,UPI,Transportation,auto,Subscription renewal,2522.76,Expense,INR
2025-06-01,Netbanking,subscription,Airtel,Paid bill,4903.29,Expense,INR
2025-05-29,Cash,water (jar /tanker),water (jar /tanker),Train ticket,1244.9,Expense,INR
2025-04-21,Credit Card,Culture,Movie,Medical bill,4716.53,Expense,INR
2025-02-23,UPI,Transportation,Train,UPI transfer,3686.96,Expense,INR
2025-01-17,UPI,Other,Donation,Movie night,4968.93,Expense,INR
2025-02-10,UPI,subscription,Tata Sky,UPI transfer,3235.87,Expense,INR
2025-05-22,Cash,subscription,DishTV,Train ticket,558.28,Expense,INR
2025-04-19,Netbanking,Other,Donation,Train ticket,1955.87,Expense,INR
2025-03-28,Debit Card,Grooming,Saloon,Movie night,1081.88,Expense,INR
2025-01-15,Credit Card,Health,Medicine,Train ticket,1251.54,Expense,INR
2025-05-19,UPI,Family,Pocket money,Festival shopping,841.82,Expense,INR
2025-03-21,UPI,Self-development,Self-development,Paid bill,1957.71,Expense,INR
2025-06-13,Credit Card,Food,Dinner,Train ticket,2810.72,Expense,INR
2025-04-17,Debit Card,Apparel,Clothing,Festival shopping,411.86,Expense,INR
2025-01-24,Cash,Rent,Rent,Medical bill,4320.04,Expense,INR
2025-04-23,Netbanking,subscription,Edtech Course,Subscription renewal,4112.2,Expense,INR
2025-01-31,Netbanking,Apparel,Footwear,Movie night,4162.55,Expense,INR
2025-02-13,Debit Card,subscription,Airtel,Subscription renewal,1691.44,Expense,INR
2025-01-18,UPI,subscription,Edtech Course,Paid bill,773.54,Expense,INR
2025-02-25,Credit Card,Tourism,Trip,Lunch at cafe,665.23,Expense,INR
2025-05-11,Debit Card,subscription,Spotify,Lunch at cafe,119.0,Expense,INR
2025-06-01,Cash,subscription,Tata Sky,Train ticket,4406.55,Expense,INR
2025-02-19,Debit Card,subscription,Amazon Prime,Movie night,299.0,Expense,INR
2025-03-12,Credit Card,Apparel,Clothing,Subscription renewal,1955.72,Expense,INR
2025-06-23,UPI,Investment,Mutual fund,Subscription renewal,3847.31,Expense,INR
2025-05-18,Cash,water (jar /tanker),water (jar /tanker),Medical bill,1313.62,Expense,INR
2025-04-22,UPI,Recurring Deposit,Recurring Deposit,Movie night,1378.1,Expense,INR
2025-05-05,Credit Card,Tourism,Trip,Paid bill,4875.82,Expense,INR
2025-01-27,Credit Card,Festivals,Holi,Online course,1372.97,Expense,INR
2025-01-27,Netbanking,Public Provident Fund,Public Provident Fund,Subscription renewal,4817.28,Expense,INR
2025-01-09,Debit Card,Family,Pocket money,Bought groceries,1651.06,Expense,INR
2025-03-23,Debit Card,subscription,Netflix,Bought groceries,499.0,Expense,INR
2024-12-31,Cash,Transportation,Train,Movie night,2664.88,Expense,INR
2025-05-23,UPI,Social Life,Leisure,Subscription renewal,2881.2,Expense,INR
2025-04-06,Cash,Household,Kirana,Lunch at cafe,3764.37,Income,INR
2025-04-10,Netbanking,Gift,Gift,Medical bill,2649.25,Expense,INR
2025-01-19,Credit Card,Family,Pocket money,Medical bill,4693.99,Expense,INR
2025-01-07,Cash,subscription,Tata Sky,Online course,1276.51,Expense,INR
2025-05-26,Netbanking,Festivals,Holi,Online course,3768.28,Expense,INR
2025-02-23,Cash,Education,Stationary,Lunch at cafe,1237.48,Expense,INR
2025-01-19,Credit Card,Food,Lunch,Festival shopping,3588.21,Expense,INR
2025-03-23,Debit Card,Apparel,Clothing,Paid bill,3986.84,Expense,INR
2025-03-21,Cash,Public Provident Fund,Public Provident Fund,Movie night,3222.65,Expense,INR
2025-06-17,Credit Card,Food,Grocery,UPI transfer,2692.31,Expense,INR
2025-05-14,Debit Card,Transportation,Taxi,Lunch at cafe,725.85,Expense,INR
2025-04-07,Credit Card,Tourism,Trip,Train ticket,76.35,Expense,INR
2025-03-23,Cash,Beauty,grooming,Train ticket,2270.59,Expense,INR
2024-12-31,Debit Card,Transportation,Taxi,Festival shopping,180.81,Expense,INR
2025-03-27,Credit Card,Apparel,Footwear,Medical bill,4832.33,Expense,INR
2025-05-05,Debit Card,Education,Stationary,Bought groceries,718.46,Expense,INR
2025-01-11,Cash,subscription,Amazon Prime,Paid bill,1499.0,Expense,INR
2025-03-23,Credit Card,Festivals,Diwali,Medical bill,2077.93,Expense,INR
2025-03-11,Credit Card,subscription,DishTV,UPI transfer,3283.8,Expense,INR
2025-01-27,Netbanking,Tourism,Trip,Train ticket,4146.37,Expense,INR
2025-04-02,UPI,Self-development,Self-development,Movie night,408.19,Expense,INR
2025-05-26,Debit Card,Investment,Mutual fund,Subscription renewal,1279.54,Expense,INR
2025-04-27,Cash,Food,Dinner,Bought groceries,2502.62,Expense,INR
2025-02-24,Netbanking,Rent,Rent,Movie night,4502.73,Income,INR
2025-06-17,Debit Card,Gift,Gift,Bought groceries,1581.94,Expense,INR
2025-06-19,Netbanking,subscription,Spotify,Paid bill,25.0,Expense,INR
2025-05-12,Debit Card,subscription,Tata Sky,UPI transfer,1935.7,Expense,INR
2025-01-14,Cash,Investment,Mutual fund,Medical bill,79.06,Expense,INR
2025-04-07,Debit Card,Apparel,Footwear,Bought groceries,513.26,Expense,INR
2025-04-20,Debit Card,Self-development,Self-development,Subscription renewal,3608.29,Expense,INR
2025-06-16,UPI,Transportation,auto,Train ticket,987.3,Expense,INR
2025-03-15,Debit Card,Food,Dinner,Bought groceries,639.21,Expense,INR
2025-01-03,UPI,Beauty,grooming,Lunch at cafe,4563.58,Expense,INR
2025-06-15,Cash,Education,Stationary,Lunch at cafe,2506.39,Expense,INR
2025-04-20,Credit Card,Beauty,grooming,Online course,4083.04,Expense,INR
2025-06-12,Netbanking,Investment,Mutual fund,Movie night,1241.16,Expense,INR
2025-01-20,Debit Card,Food,Milk,UPI transfer,2613.7,Expense,INR
2025-01-22,Netbanking,Food,Grocery,Medical bill,2997.87,Expense,INR
2025-02-04,Debit Card,Transportation,Train,Festival shopping,2522.09,Expense,INR
2025-03-12,Debit Card,Self-development,Self-development,Subscription renewal,3396.4,Expense,INR
2025-06-08,Cash,Recurring Deposit,Recurring Deposit,Lunch at cafe,719.17,Expense,INR
2025-04-18,Credit Card,subscription,Netflix,Lunch at cafe,149.0,Expense,INR
2025-02-11,Netbanking,Tourism,Trip,Paid bill,182.02,Expense,INR
2025-03-31,Cash,subscription,Edtech Course,Online course,3015.65,Expense,INR
2025-03-08,Cash,Tourism,Trip,Medical bill,3844.5,Expense,INR
2025-03-30,UPI,subscription,Tata Sky,Bought groceries,4992.21,Expense,INR
2025-01-07,Netbanking,subscription,Airtel,Bought groceries,167.96,Expense,INR
2025-01-08,UPI,Transportation,Train,Movie night,3114.75,Expense,INR
2025-01-03,Debit Card,Food,snacks,Train ticket,3864.71,Expense,INR
2025-05-04,Netbanking,Beauty,grooming,Bought groceries,3486.44,Expense,INR
2025-02-01,Debit Card,Self-development,Self-development,Bought groceries,1161.58,Expense,INR
2025-06-10,Debit Card,Transportation,Train,UPI transfer,3052.55,Expense,INR
2025-04-18,Netbanking,subscription,DishTV,Movie night,1321.08,Expense,INR
2025-01-04,UPI,subscription,Netflix,UPI transfer,649.0,Expense,INR
2025-01-15,Cash,Recurring Deposit,Recurring Deposit,Bought groceries,2081.57,Expense,INR
2025-02-12,Netbanking,Recurring Deposit,Recurring Deposit,Subscription renewal,376.27,Expense,INR
2025-02-26,Debit Card,water (jar /tanker),water (jar /tanker),Train ticket,2195.3,Expense,INR
2025-03-11,Cash,Tourism,Trip,Paid bill,3346.03,Expense,INR
2025-02-15,Cash,Food,snacks,Online course,3251.68,Expense,INR
2025-04-10,Cash,Apparel,Clothing,Medical bill,1944.65,Expense,INR
2025-06-01,Cash,Food,Milk,Online course,3379.12,Expense,INR
2025-03-03,Cash,subscription,Tata Sky,Online course,1118.03,Expense,INR
2025-05-19,Debit Card,Food,snacks,Lunch at cafe,850.68,Expense,INR
2025-03-11,Credit Card,Gift,Gift,Movie night,4035.8,Income,INR
2025-06-16,UPI,Tourism,Trip,UPI transfer,4803.64,Expense,INR
2025-06-14,UPI,Public Provident Fund,Public Provident Fund,Medical bill,3455.42,Expense,INR
2025-06-12,Debit Card,Food,Lunch,Online course,4358.92,Expense,INR
2025-04-27,Netbanking,subscription,Airtel,Festival shopping,2078.66,Expense,INR
2025-04-03,Netbanking,subscription,Airtel,Medical bill,3951.63,Expense,INR
2025-01-03,Credit Card,Rent,Rent,Train ticket,4342.97,Expense,INR
2025-03-02,UPI,water (jar /tanker),water (jar /tanker),Medical bill,4527.29,Expense,INR
2025-04-10,Credit Card,Household,Kirana,Lunch at cafe,4056.3,Expense,INR
2025-05-10,UPI,subscription,DishTV,Subscription renewal,1149.93,Expense,INR
2025-02-20,Cash,Rent,Rent,Online course,3805.53,Expense,INR
2025-04-09,Debit Card,Apparel,Clothing,Paid bill,2433.18,Expense,INR
2025-05-07,UPI,Social Life,Leisure,Medical bill,1847.23,Expense,INR
2025-02-25,Credit Card,water (jar /tanker),water (jar /tanker),Online course,877.57,Expense,INR
2025-01-01,Netbanking,Transportation,auto,Movie night,2560.53,Expense,INR
2025-04-19,Cash,Investment,Mutual fund,Festival shopping,2724.14,Expense,INR
2025-06-03,Credit Card,Other,Donation,Movie night,3284.59,Expense,INR
2025-04-11,Debit Card,Money transfer,Money transfer,Medical bill,955.6,Expense,INR
2025-03-20,UPI,Food,Milk,Festival shopping,3271.8,Expense,INR
2025-06-05,Credit Card,Transportation,Taxi,Lunch at cafe,4863.11,Expense,INR
2025-04-19,Cash,Recurring Deposit,Recurring Deposit,Subscription renewal,3062.52,Expense,INR
2025-05-29,Credit Card,Gift,Gift,Festival shopping,2269.99,Expense,INR
2025-02-23,Cash,Family,Pocket money,Online course,95.63,Expense,INR
2025-05-26,UPI,Household,Appliances,Lunch at cafe,2363.26,Expense,INR
2025-06-12,Credit Card,Food,Lunch,Festival shopping,4933.41,Expense,INR
2025-01-13,Debit Card,Rent,Rent,UPI transfer,1290.44,Expense,INR
2025-02-02,Cash,Culture,Movie,UPI transfer,790.13,Expense,INR
2025-03-14,Netbanking,subscription,Edtech Course,Subscription renewal,2143.96,Expense,INR
2025-05-12,UPI,Family,Pocket money,Festival shopping,857.91,Expense,INR
2025-04-11,Cash,Food,Lunch,Bought groceries,1687.94,Expense,INR
2025-06-12,Cash,subscription,Airtel,Online course,2454.15,Expense,INR
2025-04-10,Credit Card,Tourism,Trip,Train ticket,4596.2,Expense,INR
2025-05-11,Debit Card,Food,Lunch,UPI transfer,2441.82,Expense,INR
2025-05-31,UPI,Apparel,Clothing,Medical bill,1471.91,Expense,INR
2025-01-04,UPI,subscription,Amazon Prime,Train ticket,299.0,Expense,INR
2025-03-12,Cash,Food,Milk,UPI transfer,4498.62,Expense,INR
2024-12-25,Netbanking,Other,Donation,Train ticket,4877.61,Expense,INR
2025-05-28,Netbanking,Rent,Rent,Festival shopping,95.43,Income,INR
2025-01-25,UPI,subscription,Edtech Course,Festival shopping,3562.16,Expense,INR
2025-05-28,UPI,subscription,DishTV,Lunch at cafe,3430.02,Expense,INR
2025-04-04,Cash,Investment,Mutual fund,Online course,190.74,Expense,INR
2025-01-01,UPI,Festivals,Holi,Bought groceries,2255.14,Income,INR
2025-02-05,Debit Card,Household,Kirana,Movie night,3073.4,Expense,INR
2025-04-11,Debit Card,Self-development,Self-development,Movie night,4688.94,Expense,INR
2025-02-15,Netbanking,Social Life,Leisure,Festival shopping,425.32,Income,INR
2025-02-26,UPI,Apparel,Footwear,Movie night,3506.71,Expense,INR
2025-05-28,Credit Card,Food,Dinner,Medical bill,482.83,Expense,INR
2025-02-19,Cash,Beauty,grooming,Lunch at cafe,4255.11,Expense,INR
2025-01-22,Credit Card,subscription,DishTV,Movie night,899.23,Expense,INR
2025-06-06,Credit Card,Investment,Mutual fund,Train ticket,2631.1,Income,INR
2025-04-29,Debit Card,Festivals,Holi,UPI transfer,360.35,Expense,INR
2025-05-21,UPI,water (jar /tanker),water (jar /tanker),Lunch at cafe,1150.52,Expense,INR
2025-04-16,Debit Card,Culture,Movie,Subscription renewal,2241.19,Expense,INR
2025-06-23,Cash,Transportation,Taxi,Subscription renewal,2541.14,Expense,INR
2025-03-31,Cash,Food,Milk,UPI transfer,2430.56,Expense,INR
2025-01-22,Cash,Food,Milk,Online course,4370.23,Expense,INR
2025-06-14,Debit Card,Public Provident Fund,Public Provident Fund,Festival shopping,4234.44,Expense,INR
2025-06-21,Cash,Culture,Movie,Lunch at cafe,3177.43,Expense,INR
2025-03-05,Debit Card,subscription,Netflix,Train ticket,199.0,Expense,INR
