Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
2025-01-09,Credit Card,Food,Grocery,UPI transfer,3597.96,Expense,INR
2025-06-18,Netbanking,Health,Medicine,Train ticket,2267.48,Expense,INR
2025-01-22,Cash,Money transfer,Money transfer,Paid bill,2760.99,Expense,INR
2025-06-02,UPI,Apparel,Clothing,Paid bill,3428.89,Expense,INR
2025-05-11,Credit Card,Family,Pocket money,Festival shopping,3437.17,Expense,INR
2025-04-11,Cash,Food,Grocery,UPI transfer,654.4,Expense,INR
2025-04-01,Debit Card,Household,Appliances,Medical bill,2163.62,Expense,INR
2025-01-01,Debit Card,Other,Donation,Medical bill,390.43,Expense,INR
2025-05-29,Cash,subscription,Amazon Prime,Medical bill,599.0,Expense,INR
2025-04-15,UPI,Food,Lunch,Bought groceries,1424.22,Expense,INR
2025-06-12,Cash,subscription,Spotify,Festival shopping,25.0,Expense,INR
2025-05-16,Netbanking,subscription,DishTV,UPI transfer,4931.2,Expense,INR
2025-02-16,UPI,Food,Lunch,Online course,3432.6,Expense,INR
2025-01-29,Debit Card,subscription,Edtech Course,Festival shopping,3114.81,Expense,INR
2025-04-18,Cash,water (jar /tanker),water (jar /tanker),Lunch at cafe,4881.29,Income,INR
2025-03-26,Netbanking,Food,Grocery,Lunch at cafe,2054.45,Expense,INR
2025-03-09,UPI,Public Provident Fund,Public Provident Fund,Train ticket,1163.55,Expense,INR
2025-05-15,Debit Card,Rent,Rent,Train ticket,3643.6,Expense,INR
2025-03-27,Debit Card,Food,Dinner,UPI transfer,4578.31,Expense,INR
2025-04-17,Debit Card,Investment,Mutual fund,Medical bill,3899.65,Expense,INR
2025-04-11,Credit Card,Beauty,grooming,UPI transfer,3522.17,Expense,INR
2025-04-14,Credit Card,Social Life,Leisure,Train ticket,2506.43,Expense,INR
2025-05-30,Debit Card,Household,Kirana,UPI transfer,2913.57,Expense,INR
2025-01-20,Netbanking,Recurring Deposit,Recurring Deposit,Subscription renewal,397.61,Expense,INR
2025-01-08,Credit Card,Food,Lunch,Medical bill,3324.56,Expense,INR
2025-04-08,Debit Card,Other,Donation,Subscription renewal,4545.06,Expense,INR
2025-03-21,Cash,Food,Dinner,Paid bill,2231.06,Expense,INR
2025-03-16,Debit Card,Other,Donation,Subscription renewal,3404.5,Expense,INR
2025-03-14,Credit Card,subscription,Netflix,UPI transfer,499.0,Expense,INR
2025-05-04,Cash,Education,Stationary,Paid bill,2552.95,Expense,INR
2025-04-16,UPI,subscription,Spotify,Movie night,119.0,Expense,INR
2025-01-17,Debit Card,Food,Milk,Train ticket,2444.99,Expense,INR
2025-01-30,UPI,subscription,Spotify,Lunch at cafe,25.0,Expense,INR
2025-04-29,Debit Card,Health,Medicine,Lunch at cafe,2917.42,Expense,INR
2025-06-16,Credit Card,subscription,Airtel,Movie night,4460.53,Expense,INR
2025-02-04,UPI,Food,Grocery,Subscription renewal,4090.83,Expense,INR
2025-05-20,Cash,subscription,Airtel,Lunch at cafe,679.12,Expense,INR
2025-06-19,UPI,Household,Appliances,Lunch at cafe,2635.08,Expense,INR
2025-01-11,UPI,subscription,Tata Sky,Train ticket,2971.97,Expense,INR
2025-05-15,Cash,Public Provident Fund,Public Provident Fund,Subscription renewal,4885.74,Expense,INR
2025-06-16,Credit Card,water (jar /tanker),water (jar /tanker),Subscription renewal,385.86,Expense,INR
2025-01-28,Debit Card,Recurring Deposit,Recurring Deposit,UPI transfer,302.8,Expense,INR
2025-05-11,Credit Card,Beauty,grooming,Lunch at cafe,3423.07,Expense,INR
2025-05-11,Cash,Apparel,Clothing,Lunch at cafe,1655.49,Expense,INR
2025-05-05,Credit Card,Rent,Rent,Subscription renewal,3746.3,Expense,INR
2025-03-20,Credit Card,Health,Medicine,Bought groceries,2877.1,Expense,INR
2025-05-30,UPI,Festivals,Diwali,Subscription renewal,1302.91,Expense,INR
2025-04-22,Debit Card,Food,Dinner,Subscription renewal,4131.8,Expense,INR
2025-02-27,Cash,Social Life,Leisure,Subscription renewal,4166.15,Expense,INR
2025-01-15,UPI,Investment,Mutual fund,Paid bill,3263.54,Expense,INR
2025-05-26,Credit Card,Grooming,Saloon,Medical bill,4729.49,Expense,INR
2025-05-12,Netbanking,Transportation,auto,Train ticket,2337.98,Expense,INR
2025-02-21,UPI,Food,Dinner,Lunch at cafe,4242.55,Expense,INR
2025-05-02,Netbanking,subscription,Spotify,Lunch at cafe,149.0,Expense,INR
2025-01-31,Cash,Apparel,Clothing,Bought groceries,2031.99,Expense,INR
2025-04-27,Credit Card,Tourism,Trip,UPI transfer,3028.4,Expense,INR
2025-05-13,Debit Card,Self-development,Self-development,Medical bill,2734.67,Expense,INR
2025-04-19,UPI,Public Provident Fund,Public Provident Fund,Train ticket,942.86,Expense,INR
2025-04-18,Debit Card,Food,Lunch,Medical bill,3719.94,Expense,INR
2025-06-03,UPI,Food,Lunch,Festival shopping,1849.12,Expense,INR
2025-04-14,UPI,Transportation,Taxi,Train ticket,1306.34,Expense,INR
2025-02-12,UPI,Food,Milk,Paid bill,3613.61,Expense,INR
2025-05-02,Netbanking,subscription,Tata Sky,Movie night,4422.0,Expense,INR
2024-12-27,UPI,subscription,DishTV,Festival shopping,4089.94,Expense,INR
2025-02-23,Cash,Public Provident Fund,Public Provident Fund,Medical bill,782.16,Expense,INR
2024-12-31,Debit Card,Household,Appliances,Festival shopping,2292.16,Expense,INR
2025-04-15,Netbanking,Tourism,Trip,UPI transfer,1701.05,Expense,INR
2025-03-10,Debit Card,Money transfer,Money transfer,Movie night,2336.63,Expense,INR
2025-03-07,Credit Card,water (jar /tanker),water (jar /tanker),Online course,1351.63,Expense,INR
2025-05-03,Netbanking,Self-development,Self-development,Lunch at cafe,748.94,Expense,INR
2025-05-29,Credit Card,subscription,DishTV,Medical bill,938.12,Expense,INR
2025-05-23,UPI,water (jar /tanker),water (jar /tanker),Movie night,1906.51,Expense,INR
2025-04-25,Cash,Food,snacks,Online course,2646.5,Expense,INR
2025-06-04,Cash,Recurring Deposit,Recurring Deposit,Lunch at cafe,3894.66,Expense,INR
2025-04-06,Credit Card,Festivals,Diwali,Train ticket,2153.89,Expense,INR
2025-05-19,Netbanking,Self-development,Self-development,Movie night,552.85,Expense,INR
2025-03-03,UPI,Culture,Movie,Online course,4098.52,Expense,INR
2025-01-14,Debit Card,Self-development,Self-development,Bought groceries,1702.59,Expense,INR
2025-04-12,Debit Card,Tourism,Trip,Online course,1171.51,Expense,INR
2025-03-04,Credit Card,Health,Medicine,Movie night,4672.71,Expense,INR
2025-03-08,UPI,Education,Stationary,Subscription renewal,1371.7,Expense,INR
2025-05-30,Credit Card,Food,Dinner,Train ticket,3364.13,Expense,INR
2025-02-22,Debit Card,subscription,Spotify,Train ticket,7.0,Expense,INR
2025-04-23,UPI,Money transfer,Money transfer,Medical bill,3721.17,Expense,INR
2025-04-25,Cash,Beauty,grooming,Subscription renewal,2327.13,Expense,INR
2025-05-23,Credit Card,Apparel,Clothing,Paid bill,3475.46,Expense,INR
2025-01-29,Debit Card,Self-development,Self-development,Lunch at cafe,991.91,Expense,INR
2025-01-14,Debit Card,subscription,Airtel,Online course,4925.99,Expense,INR
2025-04-24,Netbanking,Transportation,Train,Train ticket,143.81,Expense,INR
2025-05-09,Cash,Money transfer,Money transfer,Subscription renewal,1830.53,Expense,INR
2025-05-21,UPI,Transportation,Taxi,Online course,1980.61,Expense,INR
2025-05-19,Debit Card,Education,Stationary,UPI transfer,4487.66,Expense,INR
2025-01-06,UPI,Beauty,grooming,Bought groceries,829.38,Expense,INR
2025-03-03,Debit Card,Grooming,Saloon,Movie night,229.33,Expense,INR
2025-03-22,Credit Card,Gift,Gift,Train ticket,1715.43,Expense,INR
2025-02-24,Cash,Public Provident Fund,Public Provident Fund,Lunch at cafe,1644.39,Income,INR
2025-04-25,Cash,Apparel,Footwear,UPI transfer,3101.52,Expense,INR
2025-06-01,UPI,Food,Dinner,UPI transfer,1615.7,Expense,INR
2025-02-05,Credit Card,Household,Appliances,Lunch at cafe,3773.03,Expense,INR
2025-03-08,UPI,Food,Dinner,Festival shopping,3993.37,Expense,INR
2025-02-17,Netbanking,Food,Dinner,Train ticket,589.81,Income,INR
2025-02-08,Debit Card,Gift,Gift,Train ticket,467.29,Expense,INR
2025-01-27,Credit Card,Social Life,Leisure,Movie night,96.85,Expense,INR
2025-03-30,Debit Card,Gift,Gift,Bought groceries,254.16,Expense,INR
2025-02-07,Cash,Self-development,Self-development,Train ticket,848.43,Expense,INR
2025-03-04,Cash,Food,snacks,Medical bill,4097.04,Expense,INR
2025-02-06,Netbanking,Food,Milk,Paid bill,731.7,Expense,INR
2024-12-31,Debit Card,subscription,Airtel,Movie night,177.46,Expense,INR
2025-02-06,Netbanking,subscription,Amazon Prime,Online course,1499.0,Expense,INR
2025-01-02,Netbanking,Food,Milk,Subscription renewal,3680.57,Expense,INR
2025-02-09,Cash,Food,Lunch,UPI transfer,495.27,Expense,INR
2025-06-23,Cash,Investment,Mutual fund,Online course,1591.67,Expense,INR
2025-04-14,Debit Card,Tourism,Trip,Medical bill,198.04,Expense,INR
2025-06-01,Debit Card,subscription,Airtel,Paid bill,2970.17,Expense,INR
2025-01-24,Credit Card,Social Life,Leisure,Paid bill,4966.22,Expense,INR
2025-06-21,Cash,Food,Dinner,UPI transfer,4634.34,Expense,INR
2025-04-20,Debit Card,Household,Appliances,Subscription renewal,4762.99,Expense,INR
2025-02-26,Debit Card,Rent,Rent,Medical bill,1134.24,Expense,INR
2025-01-21,UPI,subscription,Netflix,Online course,199.0,Income,INR
2025-01-03,Cash,Education,Stationary,Train ticket,3608.94,Expense,INR
2025-01-12,UPI,subscription,Spotify,Subscription renewal,25.0,Expense,INR
2025-02-02,Credit Card,Transportation,Train,Bought groceries,1228.86,Expense,INR
2025-03-03,Cash,Self-development,Self-development,Train ticket,786.06,Expense,INR
2025-03-11,Debit Card,Education,Stationary,UPI transfer,795.71,Expense,INR
2025-05-08,Credit Card,Apparel,Footwear,Subscription renewal,3378.09,Expense,INR
2025-04-07,Netbanking,water (jar /tanker),water (jar /tanker),UPI transfer,2327.82,Expense,INR
2025-02-11,Debit Card,subscription,Edtech Course,Medical bill,3581.34,Expense,INR
2025-06-05,Credit Card,Food,Dinner,Movie night,345.44,Expense,INR
2025-04-26,Netbanking,Transportation,auto,Subscription renewal,1400.27,Expense,INR
2025-05-05,Debit Card,subscription,Netflix,Bought groceries,199.0,Expense,INR
2024-12-25,Netbanking,Rent,Rent,Medical bill,3763.98,Expense,INR
2025-05-17,Debit Card,Household,Kirana,Festival shopping,2124.0,Expense,INR
2025-02-06,Cash,Rent,Rent,Movie night,2157.29,Expense,INR
2025-02-24,Debit Card,subscription,Airtel,Bought groceries,1892.02,Expense,INR
2025-04-11,UPI,Gift,Gift,Medical bill,2086.94,Expense,INR
2025-04-03,Debit Card,Transportation,auto,Medical bill,1422.81,Expense,INR
2025-01-13,Cash,subscription,DishTV,Movie night,3901.18,Expense,INR
2025-06-16,UPI,Household,Appliances,Movie night,4766.18,Expense,INR
2025-02-13,Netbanking,Tourism,Trip,Subscription renewal,2632.35,Expense,INR
2024-12-26,Debit Card,Education,Stationary,Movie night,1986.6,Expense,INR
2025-01-05,Netbanking,Apparel,Clothing,Movie night,788.44,Expense,INR
2025-02-02,Netbanking,water (jar /tanker),water (jar /tanker),Medical bill,1645.79,Expense,INR
2025-06-21,Debit Card,subscription,Edtech Course,Lunch at cafe,1656.92,Expense,INR
2025-04-19,UPI,Food,snacks,Lunch at cafe,4726.0,Expense,INR
2025-01-29,Debit Card,Self-development,Self-development,Train ticket,2025.19,Expense,INR
2025-01-26,Netbanking,Food,Dinner,UPI transfer,1107.5,Expense,INR
2025-03-28,Cash,subscription,Edtech Course,Online course,966.41,Expense,INR
2025-05-05,UPI,Festivals,Diwali,Lunch at cafe,4792.14,Income,INR
2025-05-27,Debit Card,Transportation,Train,Festival shopping,4747.54,Expense,INR
2025-06-12,Credit Card,Transportation,Taxi,Paid bill,1088.4,Expense,INR
2025-05-16,Credit Card,Apparel,Clothing,Train ticket,3508.6,Expense,INR
2025-05-18,UPI,Household,Kirana,UPI transfer,651.97,Expense,INR
2025-02-01,Debit Card,Culture,Movie,Lunch at cafe,984.11,Expense,INR
2025-04-25,Credit Card,Transportation,Train,Train ticket,2161.72,Expense,INR
2025-01-04,Credit Card,Transportation,auto,Subscription renewal,2065.18,Expense,INR
2024-12-28,UPI,Food,Grocery,Movie night,4298.21,Expense,INR
2025-01-15,UPI,Food,Lunch,Movie night,3439.53,Expense,INR
2025-04-22,Credit Card,Household,Kirana,Bought groceries,3494.23,Expense,INR
2025-05-12,Debit Card,Money transfer,Money transfer,Paid bill,211.91,Expense,INR
2025-05-27,Credit Card,Grooming,Saloon,Festival shopping,1468.77,Expense,INR
2025-01-18,Credit Card,Social Life,Leisure,Train ticket,2826.83,Expense,INR
2024-12-25,Netbanking,subscription,Tata Sky,Movie night,1915.72,Expense,INR
2025-05-16,UPI,Food,Dinner,Medical bill,1903.87,Expense,INR
2025-01-02,Cash,Health,Medicine,Paid bill,4259.02,Expense,INR
2025-01-30,Debit Card,subscription,DishTV,Online course,1839.69,Expense,INR
2025-01-09,Credit Card,Transportation,Taxi,Subscription renewal,184.45,Expense,INR
2025-02-10,UPI,subscription,Edtech Course,Bought groceries,836.94,Expense,INR
2025-04-14,Netbanking,Food,Milk,Festival shopping,4627.53,Income,INR
2025-01-04,Cash,Rent,Rent,Online course,1843.69,Expense,INR
2025-05-03,Netbanking,Culture,Movie,Movie night,4774.62,Expense,INR
2025-05-20,Cash,subscription,Edtech Course,Lunch at cafe,1523.38,Expense,INR
2025-04-11,Cash,Festivals,Diwali,Lunch at cafe,1649.11,Expense,INR
2025-03-30,Netbanking,Family,Pocket money,Bought groceries,1084.83,Expense,INR
2025-02-16,Cash,Transportation,Train,Festival shopping,2125.62,Expense,INR
2025-03-18,Debit Card,Food,snacks,UPI transfer,3790.77,Expense,INR
2025-05-16,Cash,Culture,Movie,Train ticket,861.99,Expense,INR
2025-03-17,Netbanking,Household,Appliances,Lunch at cafe,394.7,Expense,INR
2025-02-12,Debit Card,Recurring Deposit,Recurring Deposit,Paid bill,2729.54,Expense,INR
2025-04-02,Cash,Grooming,Saloon,Subscription renewal,1575.96,Expense,INR
2025-03-28,Netbanking,Beauty,grooming,Lunch at cafe,3120.99,Expense,INR
2025-06-04,Debit Card,Gift,Gift,Medical bill,4431.54,Expense,INR
2025-03-29,Cash,subscription,Spotify,UPI transfer,179.0,Expense,INR
2025-01-26,Debit Card,Grooming,Saloon,Festival shopping,386.01,Expense,INR
2025-04-23,Debit Card,subscription,Tata Sky,Festival shopping,3754.0,Expense,INR
2025-06-17,Credit Card,Education,Stationary,Bought groceries,2280.44,Expense,INR
2025-03-06,UPI,subscription,Netflix,Bought groceries,649.0,Expense,INR
2025-06-19,Credit Card,Beauty,grooming,UPI transfer,438.13,Expense,INR
2025-05-16,UPI,Beauty,grooming,Train ticket,1105.5,Expense,INR
2025-02-17,Cash,Rent,Rent,Medical bill,423.09,Expense,INR
2025-04-23,Cash,subscription,Airtel,Lunch at cafe,2403.84,Expense,INR
2025-01-14,Credit Card,subscription,Amazon Prime,Lunch at cafe,599.0,Expense,INR
2025-04-13,Netbanking,Festivals,Diwali,Train ticket,4724.73,Expense,INR
2025-04-15,Credit Card,Apparel,Clothing,Paid bill,3189.57,Expense,INR
2025-01-05,Cash,Transportation,auto,Movie night,1966.61,Expense,INR
2024-12-25,UPI,Public Provident Fund,Public Provident Fund,Paid bill,1942.03,Expense,INR
2025-03-05,Cash,Culture,Movie,Bought groceries,1172.06,Expense,INR
2025-03-15,Cash,Food,Lunch,Online course,725.88,Expense,INR
2025-03-16,UPI,Transportation,auto,Subscription renewal,4481.37,Expense,INR
2025-04-03,Credit Card,Food,Milk,Movie night,1959.51,Expense,INR
2025-01-22,UPI,Culture,Movie,Online course,638.48,Expense,INR
2025-02-26,Netbanking,subscription,Spotify,Bought groceries,179.0,Expense,INR
2025-03-02,Credit Card,Investment,Mutual fund,Train ticket,1313.53,Expense,INR
2025-05-10,Credit Card,Transportation,auto,UPI transfer,310.64,Expense,INR
2025-02-13,Credit Card,Food,Lunch,UPI transfer,615.48,Expense,INR
2025-01-20,UPI,Festivals,Holi,Paid bill,4403.58,Expense,INR
2025-01-30,Debit Card,Health,Medicine,Paid bill,2091.31,Expense,INR
2025-06-20,UPI,water (jar /tanker),water (jar /tanker),Paid bill,695.91,Expense,INR
2025-06-22,UPI,subscription,Edtech Course,Train ticket,1887.91,Expense,INR
2025-02-28,Debit Card,Beauty,grooming,Festival shopping,4417.02,Expense,INR
2024-12-28,Cash,Household,Appliances,Train ticket,227.51,Expense,INR
2025-02-06,Credit Card,Family,Pocket money,Train ticket,4754.61,Expense,INR
2025-02-11,Cash,Transportation,Train,Movie night,1272.53,Expense,INR
2025-05-13,UPI,water (jar /tanker),water (jar /tanker),Paid bill,2416.31,Expense,INR
2025-03-12,Netbanking,Food,Milk,Lunch at cafe,4184.47,Expense,INR
2024-12-25,UPI,Rent,Rent,UPI transfer,1911.93,Expense,INR
2025-01-18,Credit Card,Education,Stationary,Festival shopping,1166.77,Expense,INR
2025-06-13,Netbanking,Transportation,Taxi,Movie night,3403.65,Expense,INR
2025-03-03,Credit Card,Other,Donation,Subscription renewal,4773.48,Expense,INR
2025-06-06,Credit Card,subscription,Netflix,Subscription renewal,499.0,Expense,INR
2025-03-16,Cash,Other,Donation,Paid bill,4307.71,Expense,INR
2025-06-15,Netbanking,Transportation,Train,Lunch at cafe,4875.57,Expense,INR
2025-06-02,Credit Card,Household,Kirana,Lunch at cafe,2843.04,Expense,INR
2025-06-11,UPI,Rent,Rent,Movie night,4884.66,Expense,INR
2025-03-30,Cash,Health,Medicine,UPI transfer,4172.28,Expense,INR
2025-04-21,Netbanking,Apparel,Footwear,Online course,4214.72,Expense,INR
2024-12-29,Debit Card,Transportation,auto,Online course,4213.64,Expense,INR
2025-05-07,Cash,subscription,Netflix,Bought groceries,149.0,Expense,INR
2025-05-02,Netbanking,subscription,Tata Sky,Paid bill,552.32,Expense,INR
2025-03-07,Cash,Money transfer,Money transfer,Online course,610.99,Expense,INR
2025-01-06,Netbanking,Culture,Movie,Lunch at cafe,1691.52,Expense,INR
2025-02-08,Credit Card,Apparel,Clothing,Lunch at cafe,4869.28,Expense,INR
2024-12-30,Credit Card,Food,Dinner,Lunch at cafe,2906.92,Expense,INR
2025-02-15,Cash,Self-development,Self-development,Train ticket,977.59,Expense,INR
2025-05-05,Debit Card,subscription,Edtech Course,Lunch at cafe,2310.23,Expense,INR
2025-01-21,Credit Card,subscription,Airtel,Train ticket,239.3,Expense,INR
2025-06-04,Cash,Gift,Gift,Subscription renewal,1368.97,Income,INR
2025-01-09,Debit Card,subscription,Edtech Course,Paid bill,4689.1,Expense,INR
2025-03-26,UPI,Household,Appliances,Festival shopping,429.59,Expense,INR
2025-02-28,UPI,water (jar /tanker),water (jar /tanker),Train ticket,1057.85,Expense,INR
2025-02-28,Debit Card,Food,Milk,UPI transfer,1443.53,Expense,INR
2025-02-07,Debit Card,subscription,Tata Sky,Festival shopping,1967.91,Expense,INR
2025-05-29,Debit Card,Rent,Rent,Paid bill,3029.56,Expense,INR
2025-03-19,Debit Card,Education,Stationary,Movie night,3128.01,Expense,INR
2025-01-28,UPI,Transportation,Train,Train ticket,2186.06,Expense,INR
2025-05-28,Credit Card,Family,Pocket money,Lunch at cafe,4898.81,Expense,INR
2025-01-27,Debit Card,Household,Appliances,Movie night,2256.28,Expense,INR
2025-03-07,Debit Card,Money transfer,Money transfer,Lunch at cafe,1200.17,Expense,INR
2025-02-05,Netbanking,Food,Milk,Festival shopping,3511.59,Expense,INR
2025-04-15,Credit Card,Food,Lunch,Subscription renewal,843.83,Expense,INR
2025-05-23,Cash,Apparel,Footwear,Paid bill,3923.57,Expense,INR
2025-04-03,Credit Card,Food,Grocery,Bought groceries,4035.94,Expense,INR
2025-06-03,Credit Card,subscription,DishTV,UPI transfer,159.64,Expense,INR
2025-06-04,Cash,Grooming,Saloon,Festival shopping,4257.74,Expense,INR
2025-02-20,Cash,Food,Milk,Online course,4908.96,Expense,INR
2025-06-07,Debit Card,Festivals,Diwali,Paid bill,1215.06,Expense,INR
2025-02-18,Debit Card,Transportation,Taxi,Train ticket,2362.22,Expense,INR
2025-06-09,Credit Card,Rent,Rent,Train ticket,1513.89,Expense,INR
2025-06-07,Debit Card,Gift,Gift,Lunch at cafe,2321.73,Expense,INR
2025-04-20,Debit Card,Food,Milk,Train ticket,3057.88,Expense,INR
2025-01-19,Debit Card,Apparel,Footwear,Train ticket,134.72,Income,INR
2025-05-04,UPI,Beauty,grooming,Paid bill,1574.59,Expense,INR
2025-02-13,Credit Card,Grooming,Saloon,Medical bill,2816.35,Expense,INR
2025-03-06,Cash,Culture,Movie,Paid bill,488.46,Expense,INR
2025-03-21,Netbanking,subscription,Amazon Prime,UPI transfer,599.0,Expense,INR
2025-01-29,Cash,Food,snacks,Bought groceries,1644.91,Expense,INR
2025-03-04,Debit Card,subscription,DishTV,Movie night,3743.84,Expense,INR
